id,type,text1,text2,text3,text4,text5,notes
cache_large,GALLERY,대형 캐시,"거대한 구조물이 우뚝 솟아있었고, 그 단일체 같은 선체의 면들은 셀 수 없는 주기의 우주 풍화로 흉터가 가득했다. 격납고는 방대한 양의 귀중한 물자를 숨기기에 충분히 컸다. 아니면, 어쩌면, 중간 규모의 함대를 숨길 수도 있을 만큼.",,,,
tartessus,GALLERY,타르테수스 — 성 엑소더스 대성당,"당신들은 마침내 성스러운 탈출의 대성당 아치 아래 광장에 함께 섰다. ""그리고 유감스럽게도 이곳은 몇몇 이단적인 교리 사상의 본거지이기도 합니다,"" 그가 낮은 목소리로 말했다.",,,,
cathedral_skyline,GALLERY,성 엑소더스 대성당,"우뚝 솟은 기둥들 사이에는 초기 루딕 난민선의 회수된 착륙 포드들이 부착되어 있었고, 이제는 둥근 천장에 통합되어 금박과 녹색으로 칠해지고, 촛불과 매달린 유리 장식물로 꾸며져 있었다. 높은 창문들을 통해 걸러진 태양빛이 그것들에 굴절되어 수천 개의 무지개 조각으로 끝없이 반사되었다. 그것은 빛의 황홀경이었고, 그 자체로 하나의 은하였다.",,,,
abyssal_light,GALLERY,심연의 빛,"차가운 빛이 뷰스크린을 채웠고, 하이퍼스페이스 심연의 완전한 어둠 속에서 선명하게 드러났습니다. 그것은 맥동하는 듯했고, 뚜렷한 패턴 없이 어두워졌다가 다시 밝아졌습니다. 불꽃처럼 깜박이지도, 고장 난 통신 신호처럼 흔들리지도 않았고, 의식의 가장자리에서 스쳐 지나가는 무언가처럼 보였습니다...",,,,
abyssal_light2,GALLERY,심연의 빛 조우,"차가운 빛이 주 화면에서 자라나기 시작했다. 미묘한 맥동이 주의를 요구했다. 경보음이 울리고, 붉은 섬광이 번쩍이며, 함교 장교들이 디스플레이 화면에 쏟아지는 경고 폭발을 받아들이는 잠깐의 침묵이 흘렀다.",,,,
shrouded_weapon_assembly,GALLERY,이국적 무기 조립체,"방호복을 입은 기술자들이 격납 기계를 돌보며, 뒤엉킨 튜브와 전선 더미를 넘어 다녔다. 공용 마이크로포지 라이브러리에서 가져온 임시방편 부품들이 이 특이하고도 특별한 용도에 맞게 분해되고 재설계되었다.",,,,
cargo_pod_drift,GALLERY,화물 포드,"회수 가능한 물자, 심지어 작동 중인 냉동수면 포드까지 가득 찬 경우도 있어, 열린 우주에 떠 있는 화물 포드 묶음은 약탈자들에게 매혹적인 표적이 된다. 해적에게 쫓기는 무역 선단은 추격자들이 엔진을 끄고 손쉬운 전리품에 만족하기를 바라며 화물을 투기하기도 한다.",,,,
coronal_tap,GALLERY,코로날 탭 — 내부,"이 거대 구조물들은 한때 도메인의 헤아릴 수 없는 산업력을 공급하여, 인류 문명을 카르다쇼프 II형에 가까운 지위로 밀어 올렸습니다. 연결된 항성에서 직접 천문학적 규모의 에너지를 추출할 수 있습니다.",,,,
coronal_tap2,GALLERY,코로날 탭 — 외부,"이 거대 구조물들은 한때 도메인의 상상하기 어려운 산업적 역량에 동력을 공급했으며, 인류 문명을 카르다쇼프 II형 지위에 바짝 근접시켰다. 이 구조물은 연결된 항성에서 직접 천문학적 규모의 에너지를 추출할 수 있다.",,,,
cryosleeper_interior,GALLERY,냉동 수면함,"""도메인 시대에 잠들었다가 냉동수면에서 깨어난 이들은 어쩌면 모두 중에서 가장 길을 잃은 사람들일 것입니다. 많은 이들이, 전부는 아니더라도, 풍요로운 변경지대의 끝을 개척하리라 상상했고, 과거의 모든 것을 뒤로할 것임을 받아들였습니다. 이제 그들 모두는 어떤 기준점도 없이 표류하며, 역사 속에 닻줄이 끊어진 채로 자신을 발견합니다.""",,- 역사가,,
generic_probe,GALLERY,무인 탐사선,"민간 기업과 연구 기관이 사용하던 종류의 연구, 탐사, 감시용 흔한 탐사선 계열이었습니다. 기회주의적인 인양꾼을 끌어들이지 않기 위해 활성 트랜스폰더 없이 운용되는 경우가 많았으며, 활성 핑을 보내면 세력 간 상거래법과 대부분의 신뢰할 만한 보험 조합에서 요구하는 ID 패킷이 반환됩니다.",,,,
module_large1_lowtech,SHIP,소형 함선을 쉽게 증발시키고 순양함과 수도함이 거리를 유지하게 만드는 중형 탄도 및 중형 미사일 화력 중심 기지 모듈입니다. 이 잘 장갑화되고 견고하게 설계된 구조물은 프론티어 나노단조기 출력의 저충실도 건설과의 호환성을 극대화하도록 설계되었습니다.,,,,,
module_large2_lowtech,SHIP,두 개의 우주 전투기 비행단 격납고와 관련 지원 시설을 통한 근거리 전력 투사를 위해 설계된 기지 모듈입니다. 상당한 탄도 및 중형 미사일 화력으로 방어되는 이 잘 장갑화된 견고한 구조물은 프론티어 나노단조기 출력의 저충실도 건설과의 호환성을 극대화하도록 설계되었습니다.,,,,,
module_armour1,SHIP,전투 기지 장갑은 현장별 요구사항에 맞게 모듈식 조각으로 다양한 형태로 조립됩니다. 주요 구조물은 초경질 나노단조 세라믹-금속 복합 블록으로 채워진 맞춤형 반유연 고인장 격자로 구성됩니다. 그 위에 교대로 거품 금속 층과 여러 층의 희생/반사 삭마 피부로 구성된 '랩'이 놓입니다. 이 유닛은 전형적인 갈매기형 배열을 보여줍니다.,,,,,
module_armour2,SHIP,전투 기지 장갑은 현장별 요구사항에 맞게 모듈식 조각으로 다양한 형태로 조립됩니다. 주요 구조물은 초경질 나노단조 세라믹-금속 복합 블록으로 채워진 맞춤형 반유연 고인장 격자로 구성됩니다. 그 위에 교대로 거품 금속 층과 여러 층의 희생/반사 삭마 피부로 구성된 '랩'이 놓입니다. 이 유닛은 확대된 갈매기형 배열입니다.,,,,,
module_bastion1_lowtech,SHIP,"일반적으로 기지의 주요 부피에서 연장된 붐에 장착되는 점방어 보루는 공격 함선, 미사일, 프리깃에 대한 방어를 강화합니다. 이 잘 장갑화된 견고한 구조물은 프론티어 나노단조기 출력의 저충실도 건설과의 호환성을 극대화하도록 설계되었습니다.",,,,,
module_citadel1_lowtech,SHIP,중전함에 해당하는 함포를 탑재하고 자체 플럭스 그리드를 갖춘 중형 탄도 중심 요새입니다. 일반적으로 중첩 사격권을 제공하기 위해 기지 주요 부피에서 연장된 활대에 배치됩니다. 이 잘 장갑화된 견고한 구조물은 프론티어 나노단조기 출력의 저충실도 건설과의 호환성을 극대화하도록 설계되었습니다.,,,,,
module_blocker2b,SHIP,"기지 주포의 측면을 보호하기 위해 사용되는 장갑 활대로, 이 방어 요소는 단단하지만 상대적으로 유연한 구조 격자에 장착된 모듈식 나노단조 구성 요소로 제작됩니다. 기지 장갑은 광범위한 전투 시나리오에서 경도, 편향, 충격 흡수, 열 분산 사이의 이상적인 균형을 찾도록 설계됩니다.",,,,,
module_midline_broadside,SHIP,"매우 무거운 기지 방어 함포 모듈로, 이 구성 요소 하나만으로 표준 전선 전함 두 척에 필적하는 화력을 시연합니다.",,,,,
module_midline_support,SHIP,다수의 전투기 격납고와 미사일 발사 지점을 탑재하여 기지의 근거리 전력 투사를 강화하도록 설계된 전투기 지원 기지 모듈입니다.,,,,,
module_midline_bastion,SHIP,더 큰 전투 기지와 성간 요새에 미사일 지원 보루를 장착하여 방어를 강화할 수 있습니다. 이 유닛은 미사일 공격 기회를 유지하고 활용함으로써 다른 직접 화력 중심 모듈을 지원하도록 설계되었습니다.,,,,,
module_hightech_shield,SHIP,특화 모듈 전체 기지 방어 매트릭스에서 전문화된 구성 요소로 작동하도록 설계된 전용 고급 방어막 모듈입니다. 자체 격리 전투 반응로와 플럭스 그리드를 갖춘 특화 방어막 모듈이 화력 모듈의 환기를 방어막 강하 없이 가능하게 합니다.,,,,,
module_blocker2c,SHIP,"정교한 나노단조 기술을 활용하는 고급 장갑 활대입니다. 이 모듈의 도금은 준결정의 특이한 특성과 3D 나노튜브 그물망을 활용합니다. 이 하이테크 재료 과학은 더 낮은 질량과 부피에서 장갑에 해당하는 효과를 제공하지만, 까다로운 제조 및 조립 과정으로 이점이 다소 상쇄됩니다.",,,,,
module_hightech_hangar,SHIP,"전투 중 4개 전투기 비행단을 운용할 수 있는 고급 격납고 모듈입니다. 특화 철학으로 인해 이 모듈은 자체 방어막 모듈이 없으며, 전체 기지 방어 매트릭스 내에서 작동하도록 설계되었습니다. 그럼에도 경전함을 제지하기에 충분한 지향 에너지 화력이 장착되어 있습니다.",,,,,
module_hightech_attack,SHIP,"고급 에너지 무기 포대인 이 특화 기지 방어 모듈은 장거리 화력을 제공합니다. 전체 기지 방어 매트릭스 철학으로 인해 방어막 방출기가 포함되지 않아, 격리된 전투 반응로와 플럭스 그리드를 공격 무기 시스템에 완전히 전용할 수 있습니다.",,,,,
module_hightech_armour,SHIP,전체 기지 방어 매트릭스 철학의 실제 적용에서 발견된 특정 공백을 채우도록 설계된 거대한 반달 요새입니다. 고급 도금은 준결정의 특이한 특성과 3D 나노튜브 그물망을 활용하는 정교한 나노단조 생산 기술이 필요합니다.,,,,,
module_hightech_citadel,SHIP,"강력한 방어막, 고급 장갑, 에너지 무기를 잔뜩 갖춘 고급 요새입니다. 이 모듈은 특화 모듈 전체 기지 방어 매트릭스 철학의 실제 적용에서 특정 공백을 채우도록 설계되었습니다. 전용 방어막 모듈의 커버리지를 넘어서기 때문에, 자체 방어막 발생기는 파라곤급 전함에 장착된 요새 방어막 시스템의 적응형입니다.",,,,,
derelict_mothership_bow_module,SHIP,"일반적으로 소행성 방어와 채굴에 사용되는 소형 포탑 한 쌍을 장착한 작은 장갑 모듈입니다. 방어막 방출기는 없지만, 이 유닛은 비상 전력 장애 시 모함이 무방비 상태가 되지 않도록 전용 전력-플럭스 서브시스템을 갖추고 있습니다.",,,,,
derelict_mothership_pod_engine_left,SHIP,자체 전력-플럭스 서브시스템과 소규모 채굴 및 충격체 방어 포탑을 갖춘 장갑 엔진 포드입니다. 수 세기에 걸쳐 가장 적대적인 조건에서도 모함이 작동할 수 있도록 제작되었습니다.,,,,,
derelict_mothership_pod_s_right,SHIP,자체 백업 반응로와 플럭스 그리드를 갖춘 소형 포 포드입니다. 포탑은 일반적으로 충격체 방어에 전용됩니다.,,,,,
derelict_mothership_pod_m_right,SHIP,모함이 추가 탐사 탐침 생산에 필요한 재료를 더 효율적으로 수확할 수 있도록 일반적으로 중형 채굴 블래스터를 장착하는 포 포드입니다.,,,,,
derelict_mothership_pod_m_left,SHIP,경량 충격체 방어 무기와 일반적으로 모함이 추가 탐사 탐침 생산에 필요한 재료를 효율적으로 수확할 수 있도록 중형 채굴 블래스터를 장착한 포 포드입니다.,,,,,
derelict_mothership_sensor_mast,SHIP,장거리 탐사 지원을 위한 물질 수확을 돕는 채굴 블래스터와 함께 상당한 충격체 방어 포탑 배열을 장착한 탐사 모함 선수 센서 마스트입니다. 화력은 가볍고 주로 실용적이지만 일상적인 해적 스캐빈저들을 제지할 것입니다.,,,,,
remnant_armour3,SHIP,하이테크 나노단조 재료 기술을 갖춘 장갑 모듈입니다. 독특하게 미적인 거시-나노 규모 프랙탈 준결정 형태의 완벽한 통합이 AI 설계임을 시사합니다.,,,,,
remnant_weapon_platform1,SHIP,AI 설계의 돌출 고급 무기 플랫폼입니다. 내부 생명 유지 공간 없음; 정비 드론을 위한 개방 진공 접근 튜브는 인간 기술자에게 너무 작습니다. 독특하게 미적인 거시-나노 규모 프랙탈 준결정 형태의 완벽한 통합이 특징입니다.,,,,,
remnant_shield2,SHIP,강력한 방어막을 활용하고 미사일과 전투기를 모두 비인간적 효율성으로 찢어버리는 이중 팔라딘 PD 포탑을 탑재한 고급 AI 설계 방어 모듈입니다. 독특하게 미적인 거시-나노 규모 프랙탈 준결정 형태의 완벽한 통합이 특징입니다.,,,,,
remnant_hangar1,SHIP,고급 AI 설계 지원 전투기 격납고입니다. 내부 전투기 수리 및 정비 공간이 거의 진공 상태로 유지되며 생명 유지 및 안전 요구사항 부재로 인해 비인간적 수준의 효율성으로 최적화되어 있습니다. 독특하게 미적인 거시-나노 규모 프랙탈 준결정 형태의 완벽한 통합이 특징입니다.,,,,,
remnant_weapon_platform2,SHIP,고급 AI 설계 화력 지원 무기 플랫폼입니다. 전용 전투 발생기와 주 대형 에너지 무기 포대 및 중형 에너지 포탑을 구동할 수 있는 독립 플럭스 그리드를 갖추고 있습니다. 독특하게 미적인 거시-나노 규모 프랙탈 준결정 형태의 완벽한 통합이 특징입니다.,,,,,
derelict_vambrace,CUSTOM,"정규적이고 각진 기하학적 형태의 우주선 크기 구조물로, 전투 피해를 입었다. 주로 철 합금으로 이루어진 것으로 보이며 내부에 활성 전원이 없다.",,,,,
anubis,SHIP,"트라이-타키온 코퍼레이션이 개발한 희귀한 실험 시제품인 아누비스급 선체는 논란이 되는 새로운 플럭스 그리드에 통합된 세 개의 대형 에너지 포탑에서 거의 전방향 커버리지를 갖추고 있습니다. 이 '새로운 플럭스 관리 패러다임'은 출처를 알 수 없는 시간 조작 기술과 직접 인터페이스되어 있다고 합니다. 추가 무장에는 전방 범용 하드포인트와 전투기 격납고가 포함됩니다. 아누비스는 플럭스 성능 저하로 강력한 다역할 전술 기능을 수행하지 못했으므로 일반적으로 호위 임무에 배치되며, 놀랍게도 그 역할에서 탁월합니다.",,,,,
